"","sigma","series"
"2010-09-03",1.48685952896742,-0.0466282079613547
"2010-09-06",1.50231880117012,-0.149961059309097
"2010-09-07",1.45499051238833,-0.0475290036652522
"2010-09-08",1.39708826698793,-0.0111263366894
"2010-09-09",1.42094651953739,0.0818859866631975
"2010-09-10",1.41283963514231,-0.0200438489441996
"2010-09-13",1.38419917177626,-0.0637320326002826
"2010-09-14",1.36621880944921,-0.0174888182680656
"2010-09-15",1.3776940838246,0.0864182304066006
"2010-09-16",1.38957235077703,0.0445970162636821
"2010-09-17",1.35349072926825,-0.0346310915520136
"2010-09-20",1.32543013721849,0.0046734007374352
"2010-09-21",1.25581877628512,-0.0155299559807803
"2010-09-27",1.26830758534138,-0.0506773899278807
"2010-09-28",1.22738530534266,0.0597116605673849
"2010-09-29",1.18745240600925,0.0433289866569896
"2010-09-30",1.22388532290786,-0.0511509719157081
"2010-10-08",1.40234432958205,-0.183654516049012
"2010-10-11",1.46355169386732,0.0968768437302398
"2010-10-12",1.43560655882488,0.168978330124241
"2010-10-13",1.42600806203441,0.22265977019921
"2010-10-14",1.39284416317128,0.186115430310356
"2010-10-15",1.47397008890237,0.274063582716753
"2010-10-18",1.46528305283824,0.179048429935254
"2010-10-19",1.4561698203913,0.344012915168691
"2010-10-20",1.44511762569626,0.240196535781858
"2010-10-21",1.43062716620016,0.170455297023783
"2010-10-22",1.40576748696456,0.233055758954554
"2010-10-25",1.45657026135015,0.368726394516405
"2010-10-26",1.45915259172526,0.149207062741471
"2010-10-27",1.47394207304369,0.0656927422437809
"2010-10-28",1.45602855770645,0.186045031925861
"2010-10-29",1.44789729291995,0.127496044242479
"2010-11-01",1.46956675666297,0.378225430655457
"2010-11-02",1.46619990956952,0.204986523697916
"2010-11-03",1.46505890482957,0.160763499659684
"2010-11-04",1.46092889613932,0.308226441905628
"2010-11-05",1.44828426359406,0.306128877872941
"2010-11-08",1.43291336933525,0.29664782591909
"2010-11-09",1.42686031205996,0.236950938742894
"2010-11-10",1.41365136463065,0.22686865990239
"2010-11-11",1.39965863537324,0.252398507886313
"2010-11-12",1.64461171324,-0.158476579367645
"2010-11-15",1.60618143053609,0.24679199260153
"2010-11-16",1.74814370953972,0.1087262957433
"2010-11-17",1.80002595328403,0.0847894033357391
"2010-11-18",1.84789704997472,0.281411623812798
"2010-11-19",1.79181947299884,0.259057038141666
"2010-11-22",1.7688910453665,0.198235344651434
"2010-11-23",1.77410864518352,0.065702574362916
"2010-11-24",1.79307993771812,0.341629781456585
"2010-11-25",1.77947636087307,0.32795706566955
"2010-11-26",1.76016580719642,0.251664863363526
"2010-11-29",1.75180992084343,0.28571630297074
"2010-11-30",1.78915467779608,0.266243567693756
"2010-12-01",1.74351423531972,0.281980278505195
"2010-12-02",1.7265865085474,0.317948612637087
"2010-12-03",1.7212017788958,0.282829352309601
"2010-12-06",1.67457691821147,0.27716605240499
"2010-12-07",1.64371619225877,0.318520838768916
"2010-12-08",1.66527831837639,0.250165815827546
"2010-12-09",1.66157779567833,0.183912851550803
"2010-12-10",1.68126373412378,0.281514382120837
"2010-12-13",1.7222838234899,0.38229478719869
"2010-12-14",1.73828599481998,0.295623063535838
"2010-12-15",1.69142806440095,0.253081289086802
"2010-12-16",1.71419466782672,0.242063311119399
"2010-12-17",1.72495292915882,0.220625911665267
"2010-12-20",1.68807233387424,0.176052603093317
"2010-12-21",1.72964345147193,0.216531442714119
"2010-12-22",1.69221759224232,0.200908142857213
"2010-12-23",1.65232220369276,0.167944054207028
"2010-12-24",1.62485353979853,0.153271671614665
"2010-12-27",1.67538662486427,0.0906103097036108
"2010-12-28",1.66330708250961,0.0321387916405975
"2010-12-29",1.62701737468973,0.130991208299
"2010-12-30",1.61038283204592,0.0866375884094225
"2010-12-31",1.65042604802823,0.241317349011254
"2011-01-04",1.63995970373564,0.277352426249126
"2011-01-05",1.62107812700014,0.102078647044025
"2011-01-06",1.61064307338978,0.0874610938511254
"2011-01-07",1.56442992061889,0.130632713622963
"2011-01-10",1.62233672627439,-0.0665983986978478
"2011-01-11",1.60081295241583,0.177642538527893
"2011-01-12",1.59844505965149,0.183478302635126
"2011-01-13",1.59401566374609,0.107638936105735
"2011-01-14",1.52731232354491,-0.0683912572850705
"2011-01-17",1.68681330533791,-0.326758561112676
"2011-01-18",1.65510217494038,0.0935131975569924
"2011-01-19",1.65131538296432,0.308308700184191
"2011-01-20",1.80219714025822,-0.213650315959386
"2011-01-21",1.77102958512495,0.168211285682919
"2011-01-24",1.73349852002037,0.011465549950128
"2011-01-25",1.73784440449555,0.0511299430984019
"2011-01-26",1.70568441821669,0.163492167633859
"2011-01-27",1.68526230517561,0.205274327897225
"2011-01-28",1.69852065546673,0.101098266283323
"2011-01-31",1.67971088037791,0.195797579857852
"2011-02-01",1.66868573551521,0.113789610795257
"2011-02-09",1.66944907711279,-0.00539469181376828
"2011-02-10",1.63261869366172,0.260911156031711
"2011-02-11",1.61808468291761,0.12412879229729
"2011-02-14",1.68525962950595,0.348669606639371
"2011-02-15",1.62688744386873,0.101367404062814
"2011-02-16",1.62373747079604,0.210541181345303
"2011-02-17",1.57860790004572,0.13822547957446
"2011-02-18",1.56270912596873,0.0559470231487672
"2011-02-21",1.54575229950419,0.217256478842561
"2011-02-22",1.62308027697688,0.0602807149197711
"2011-02-23",1.61267788189517,0.169726866118959
"2011-02-24",1.56919712712168,0.176174112924137
"2011-02-25",1.52938589379672,0.17771492218236
"2011-02-28",1.5076993114335,0.212350402396658
"2011-03-01",1.48219692637086,0.186439272678205
"2011-03-02",1.45167749538673,0.171931897874659
"2011-03-03",1.42380172923073,0.153801239132661
"2011-03-04",1.42632081799327,0.177835798276901
"2011-03-07",1.46511645027612,0.145244756292832
"2011-03-08",1.46043260609834,0.149878056284024
"2011-03-09",1.4308952966133,0.140004690686935
"2011-03-10",1.45898481602229,0.176839413797279
"2011-03-11",1.43544324835747,0.112927546040299
"2011-03-14",1.4359124823087,0.0549813233066404
"2011-03-15",1.44795833968458,0.0864310960806245
"2011-03-16",1.46528661279826,-0.00833618201206567
"2011-03-17",1.46008053680917,0.0948154045888616
"2011-03-18",1.42474468224977,0.00930954661058364
"2011-03-21",1.384382138185,0.0443447736604497
"2011-03-22",1.38541243861285,-0.00724523208903156
"2011-03-23",1.37087643622076,-0.0250692254788328
"2011-03-24",1.35694026225539,0.0770900088834624
"2011-03-25",1.33967456088981,-0.00119637459685802
"2011-03-28",1.30225439823994,0.086265486424577
"2011-03-29",1.31675966360066,0.098930640971237
"2011-03-30",1.27346616992518,0.0564466244188845
"2011-03-31",1.26340591121785,0.0906184473092432
"2011-04-01",1.28172893016831,-0.0443746328321815
"2011-04-06",1.27835757585899,-0.0166350445818757
"2011-04-07",1.2328042429495,0.0336502443657238
"2011-04-08",1.19935849598602,0.03842543835071
"2011-04-11",1.16200169318314,0.112168631962856
"2011-04-12",1.1115765702438,0.089140092822719
"2011-04-13",1.17995578004636,0.0300118017611662
"2011-04-14",1.15861255000744,0.0882339126310083
"2011-04-15",1.16201656483633,0.0811290514300982
"2011-04-18",1.14608353874322,0.108911309412403
"2011-04-19",1.18022691857459,0.208653626988592
"2011-04-20",1.15815405959696,0.0702613973992792
"2011-04-21",1.13640749811259,0.0277823986112007
"2011-04-22",1.12739501287496,0.10906474915782
"2011-04-25",1.15400448905064,0.140568975569389
"2011-04-26",1.14388639953795,0.0519422796291735
"2011-04-27",1.12880299853192,0.053264922093785
"2011-04-28",1.13475981036288,0.057787947235773
"2011-04-29",1.1317968815583,-0.00884891322334064
